Datetime,Hash,Commit Msg,Filename,Removed Test Case,Manual Validation,Final Results,Ajay Manual Validation,Suraj Manual Validation,Ajay Comments,Suraj Comments
,,,,testReplaceWithMultipleChars,yes,yes,yes,yes,,
,,,,testReplaceStringWithString,yes,yes,yes,yes,,
,,,,testReplaceStringWithString2,yes,yes,yes,yes,,
,,,,testReplaceWithNull,yes,yes,yes,yes,,
07/28/2020 6:08:47,e0de46652b00bc95378e8fbb3ff8913edb1673e6,Fix tests,ViolationNodeTest.java,testEqualsNodeWithTwoEqualViolations,yes,yes,yes,yes,,
,,,,testEqualsNodeWithTwoDifferentViolationsDifferentFilename,yes,yes,yes,yes,,
,,,,testEqualsNodeWithTwoDifferentViolationsDifferentBeginLine,yes,yes,yes,yes,,
,,,,testEqualsNodeWithTwoDifferentViolationsDifferentEndLine,yes,yes,yes,yes,,
,,,,testEqualsNodeWithTwoDifferentViolationsDifferentBeginColumn,yes,yes,yes,yes,,
,,,,testEqualsNodeWithTwoDifferentViolationsDifferentEndColumn,yes,yes,yes,yes,,
,,,,testEqualsNodeWithTwoDifferentViolationsDifferentVariableName,yes,yes,yes,yes,,
07/31/2020 10:07:16,e00b208497f882c4570ae9676d814ba297aeeb95,"Remove old typeres

Reactivate some tests",ClassTypeResolverJava8Test.java,testThisExpression,yes,yes,yes,yes,,
,,,,testSuperExpression,yes,yes,yes,yes,,
,,,ClassTypeResolverTest.java,stackOverflowTest,yes,yes,yes,yes,,
,,,,testClassNameExists,yes,yes,yes,yes,,
,,,,acceptanceTest,yes,yes,yes,yes,,
,,,,testEnumAnonymousInnerClass,yes,yes,yes,yes,,
,,,,testNPEInJavaTypeDefinitionToString,yes,yes,yes,yes,,
,,,,testExtraTopLevelClass,yes,yes,yes,yes,,
,,,,testInnerClass,yes,yes,yes,yes,,
,,,,testInnerClassNotCompiled,yes,yes,yes,yes,,
,,,,testAnonymousClassFromInterface,yes,yes,yes,yes,,
,,,,testNestedAnonymousClass,yes,yes,yes,yes,,
,,,,testAnonymousExtendingObject,yes,yes,yes,yes,,
,,,,testAnonymousInnerClass,yes,yes,yes,yes,,
,,,,testLiterals,yes,yes,yes,yes,,
,,,,testUnaryNumericPromotion,yes,yes,yes,yes,,
,,,,testBinaryNumericPromotion,yes,yes,yes,yes,,
,,,,testBinaryStringPromotion,yes,yes,yes,yes,,
,,,,testUnaryLogicalOperators,yes,yes,yes,yes,,
,,,,testBinaryLogicalOperators,yes,yes,yes,yes,,
,,,,testUnaryNumericOperators,yes,yes,yes,yes,,
,,,,testBinaryNumericOperators,yes,yes,yes,yes,,
,,,,testAssignmentOperators,yes,yes,yes,yes,,
,,,,testFullyQualifiedType,yes,yes,yes,yes,,
,,,,testThisExpression,yes,yes,yes,yes,,
,,,,testSuperExpression,yes,yes,yes,yes,,
,,,,testArrayTypes,yes,yes,yes,yes,,
,,,,testArrayAccess,yes,yes,yes,yes,,
,,,,testReferenceType,yes,yes,yes,yes,,
,,,,testHeterogeneousArrayFieldDeclaration,yes,yes,yes,yes,,
,,,,testFieldAccess,yes,yes,yes,yes,,
,,,,testFieldAccessNested,yes,yes,yes,yes,,
,,,,testFieldAccessShadow,yes,yes,yes,yes,,
,,,,testFieldAccessSuper,yes,yes,yes,yes,,
,,,,testBoundsGenericFieldAccess,yes,yes,yes,yes,,
,,,,testParameterGenericFieldAccess,yes,yes,yes,yes,,
,,,,testSimpleGenericFieldAccess,yes,yes,yes,yes,,
,,,,testRawGenericFieldAccess,yes,yes,yes,yes,,
,,,,testPrimarySimpleGenericFieldAccess,yes,yes,yes,yes,,
,,,,testFieldAccessGenericNested,yes,yes,yes,yes,,
,,,,testFieldAccessStatic,yes,yes,yes,yes,,
,,,,testMethodPotentialApplicability,yes,yes,yes,yes,,
,,,,testMethodAccessibility,yes,yes,yes,yes,,
,,,,testMethodFirstPhase,yes,yes,yes,yes,,
,,,,testMethodMostSpecific,yes,yes,yes,yes,,
,,,,testMethodSecondPhase,yes,yes,yes,yes,,
,,,,testMethodThirdPhase,yes,yes,yes,yes,,
,,,,testMethodStaticAccess,yes,yes,yes,yes,,
,,,,testMethodGenericExplicit,yes,yes,yes,yes,,
,,,,testGenericArrays,yes,yes,yes,yes,,
,,,,testMethodTypeInference,yes,yes,yes,yes,,
,,,,testMethodTypeInferenceVarargsZeroArity,yes,yes,yes,yes,,
,,,,testMethodTypeInferenceVarargsAsFixedArity,yes,yes,yes,yes,,
,,,,testJavaTypeDefinitionEquals,yes,yes,yes,yes,,
,,,,testJavaTypeDefinitionGetSuperTypeSet,yes,yes,yes,yes,,
,,,,testJavaTypeDefinitionGetErasedSuperTypeSet,yes,yes,yes,yes,,
,,,,testMethodInitialBounds,yes,yes,yes,yes,,
,,,,testMethodInitialConstraints,yes,yes,yes,yes,,
,,,,testMethodParameterization,yes,yes,yes,yes,,
,,,,testNestedAllocationExpressions,yes,yes,yes,yes,,
,,,,testAnnotatedTypeParams,yes,yes,yes,yes,,
,,,,testMethodOverrides,yes,yes,yes,yes,,
,,,,testMethodWildcardParam,yes,yes,yes,yes,,
,,,,testAbstractMethodReturnType,yes,yes,yes,yes,,
,,,,testMethodOverloaded,yes,yes,yes,yes,,
,,,,testVarArgsMethodUseCase,yes,yes,yes,yes,,
,,,,testLocalGenericClass,yes,yes,yes,yes,,
,,,,testMethodCallExpressionTypes,yes,yes,yes,yes,,
,,,MethodTypeResolutionTest.java,testBoxingRules,yes,yes,yes,yes,,
,,,PMDASMClassLoaderTest.java,testLoadClassWithImportOnDemand,yes,yes,yes,yes,,
,,,,testClassWithImportInnerOnDemand,yes,yes,yes,yes,,
,,,,testCachingOfNotFoundClasses,yes,yes,yes,yes,,
,,,,testCachingMemoryConsumption,yes,yes,yes,yes,,
,,,TypeInferenceTest.java,testEqualityReduceProperVsProper,yes,yes,yes,yes,,
,,,,testEqualityReduceVariableVsNotPrimitive,yes,yes,yes,yes,,
,,,,testEqualityReduceNotPrimitiveVsVariable,yes,yes,yes,yes,,
,,,,testEqualityReduceSameErasure,yes,yes,yes,yes,,
,,,,testEqualityReduceArrayTypes,yes,yes,yes,yes,,
,,,,testSubtypeReduceProperVsProper,yes,yes,yes,yes,,
,,,,testSubtypeReduceVariableVsAny,yes,yes,yes,yes,,
,,,,testSubtypeReduceAnyVsVariable,yes,yes,yes,yes,,
,,,,testLooseInvocationProperVsProper,yes,yes,yes,yes,,
,,,,testLooseInvocationLeftBoxing,yes,yes,yes,yes,,
,,,,testLooseInvocationRightBoxing,yes,yes,yes,yes,,
,,,,testLooseInvocationAnythingElse,yes,yes,yes,yes,,
,,,,testContainmentReduceTypeVsType,yes,yes,yes,yes,,
,,,,testIncorporationEqualityAndEquality,yes,yes,yes,yes,,
,,,,testIncorporationEqualityAndSubtypeLeftVariable,yes,yes,yes,yes,,
,,,,testIncorporationEqualityAndSubtypeRightVariable,yes,yes,yes,yes,,
,,,,testIncorporationSubtypeAndSubtype,yes,yes,yes,yes,,
,,,,testErasedCandidateSet,yes,yes,yes,yes,,
,,,,testMinimalErasedCandidateSet,yes,yes,yes,yes,,
,,,,testLeastUpperBound,yes,yes,yes,yes,,
,,,,testResolution,yes,yes,yes,yes,,
,,,JavaTypeDefinitionSimpleTest.java,arrayListWithoutBoundGenerics,yes,yes,yes,yes,,
,,,,arrayListOfString,yes,yes,yes,yes,,
,,,,array,yes,yes,yes,yes,,
,,,,primitive,yes,yes,yes,yes,,
08/03/2020 16:16:18,bf3d3083eba32c43c836dd2920fe29a43d654ab4,Remove java DFA,AcceptanceTest.java,testbook,yes,yes,yes,yes,,
,,,,testLabelledBreakLockup,yes,yes,yes,yes,,
,,,,test1,yes,yes,yes,yes,,
,,,,test2,yes,yes,yes,yes,,
,,,,test3,yes,yes,yes,yes,,
,,,,test4,yes,yes,yes,yes,,
,,,,test6,yes,yes,yes,yes,,
,,,,test7,yes,yes,yes,yes,,
,,,,test8,yes,yes,yes,yes,,
,,,,test9,yes,yes,yes,yes,,
,,,,test10,yes,yes,yes,yes,,
,,,,test11,yes,yes,yes,yes,,
,,,,test12,yes,yes,yes,yes,,
,,,,test13,yes,yes,yes,yes,,
,,,,test14,yes,yes,yes,yes,,
,,,,test15,yes,yes,yes,yes,,
,,,,test16,yes,yes,yes,yes,,
,,,,test17,yes,yes,yes,yes,,
,,,,test18,yes,yes,yes,yes,,
,,,,test19,yes,yes,yes,yes,,
,,,,test20,yes,yes,yes,yes,,
,,,,test21,yes,yes,yes,yes,,
,,,,test22,yes,yes,yes,yes,,
,,,,test23,yes,yes,yes,yes,,
,,,,test24,yes,yes,yes,yes,,
,,,,test25,yes,yes,yes,yes,,
,,,,test26,yes,yes,yes,yes,,
,,,,test27,yes,yes,yes,yes,,
,,,,test28,yes,yes,yes,yes,,
,,,,test29,yes,yes,yes,yes,,
,,,,test30,yes,yes,yes,yes,,
,,,DAAPathFinderTest.java,testTwoUpdateDefs,yes,yes,yes,yes,,
,,,DataFlowNodeTest.java,testAddPathToChild,yes,yes,yes,yes,,
,,,,testRemovePathToChild,yes,yes,yes,yes,,
,,,,testRemovePathWithNonChild,yes,yes,yes,yes,,
,,,,testReverseParentPathsTo,yes,yes,yes,yes,,
,,,,testSetType,yes,yes,yes,yes,,
,,,GeneralFiddlingTest.java,innerClassShouldWork,yes,yes,yes,yes,,
,,,,test1,yes,yes,yes,yes,,
,,,StatementAndBraceFinderTest.java,testStatementExpressionParentChildLinks,yes,yes,yes,yes,,
,,,,testVariableDeclaratorParentChildLinks,yes,yes,yes,yes,,
,,,,testIfStmtHasCorrectTypes,yes,yes,yes,yes,,
,,,,testWhileStmtHasCorrectTypes,yes,yes,yes,yes,,
,,,,testForStmtHasCorrectTypes,yes,yes,yes,yes,,
,,,VariableAccessTest.java,testGetVariableName,yes,yes,yes,yes,,
08/03/2020 16:17:01,be98a689f74e882198adf305ee75fa17a5b67798,Remove PLSQL DFA,StatementAndBraceFinderTest.java,testExpressionParentChildLinks,yes,yes,yes,yes,,
,,,,testVariableOrConstantDeclaratorParentChildLinks,yes,yes,yes,yes,,
,,,,testIfStmtHasCorrectTypes,yes,yes,yes,yes,,
,,,,testWhileStmtHasCorrectTypes,yes,yes,yes,yes,,
,,,,testForStmtHasCorrectTypes,yes,yes,yes,yes,,
,,,,testSimpleCaseStmtHasCorrectTypes,yes,yes,yes,yes,,
,,,,testLabelledStmtHasCorrectTypes,yes,yes,yes,yes,,
08/13/2020 12:15:02,02a78f5bea0189fbf9e25b383a9df18f2944f6b0,"[java] Add versions 15 (new default) and 15-preview, remove 13-preview",Java13Test.java,testSwitchExpressions,yes,yes,yes,yes,,
,,,,testSwitchExpressionsYield,yes,yes,yes,yes,,
,,,,testSwitchExpressionsBeforeJava13,yes,yes,yes,yes,,
,,,,testTextBlocks,yes,yes,yes,yes,,
,,,,testTextBlocksBeforeJava13,yes,yes,yes,yes,,
,,,Java14Test.java,checkYieldConditionalBehaviourJ14,no,no,no,no,,refactored;
08/19/2020 11:54:00,04850c69bc2002aeef4dbd778771cd0d8fa4ba91,[java] Rework tests for Java 15 and Java 15 Preview,Java15PreviewTest.java,recordCannotBeAbstract,yes,yes,yes,yes,missing tests,
,,,,recordCannotHaveInstanceFields,yes,yes,yes,yes,,
08/23/2020 11:33:17,e5bf0b3f82407e1589a4952e3b7fe2a93d583345,Turn ParserCornerTest into a tree dump test,ParserCornersTest.java,testMultipleExceptionCatchingJava7,yes,yes,yes,yes,,
,,,,testGitHubBug257NonExistingCast,yes,yes,yes,yes,,
,,,,stringConcatentationShouldNotBeCast,yes,yes,yes,yes,,
,,,,testParseEmptyStatements,no,no,no,no,,refactored and broken into multiple tests
08/23/2020 12:17:05,226cb0f74afc46f4366797f76c2961843bd29022,Update TypeTestUtil WIP,TypeHelperTest.java,testIsAFallback,yes,yes,yes,yes,,deleted with source code
,,,,testIsAFallbackEnum,yes,yes,yes,yes,,deleted with source code
,,,,testIsAFallbackAnnotation,yes,yes,yes,yes,,deleted with source code
,,,,testIsAFallbackAnnotationSimpleNameImport,yes,yes,yes,yes,,deleted with source code
08/25/2020 8:18:19,7a456e5b935242acaf16619b4ae8e9a12e4e52f6,"Remove ruleContext attributes

Refs #2676

Was forgotten in #2672",RuleContextTest.java,testAttributes,yes,yes,yes,yes,,
,,,,testSharedAttributes,yes,yes,yes,yes,,
08/31/2020 1:34:13,dafe49f84ab9f76839c14a2ee9b904a4a309fb1b,"Analysis listener

Big cleanup of RuleContext, RuleViolationFactory API

Somewhat depends on text documents (FileLocation actually)",JavaRuleViolationFactoryTest.java,messageWithSingleBrace,yes,yes,yes,yes,,
08/31/2020 1:34:14,387555b4a1e3f440a04d878d9fe1fc5a5bd64c70,"Wrap renderer inside listener

Fix tests",MultiThreadProcessorTest.java,testRulesDysnfunctionalLog,yes,yes,yes,yes,,commented out
08/31/2020 1:34:14,c66b3e8fa9f875cb63c25a12e88ae88b898e10a7,Remove report listeners,RuleContextTest.java,testReport,yes,yes,yes,yes,,
08/31/2020 1:34:14,094ce26227e7f064dc7b462ce952b41f3bc8cf5e,Make nodes have access to file name,RuleContextTest.java,testSourceCodeFilename,yes,yes,yes,yes,,
,,,,testSourceCodeFile,yes,yes,yes,yes,,
08/31/2020 1:34:25,7af8ff452796f324df9f67fe023d1d2092889b80,"Remove isThrowingExceptions from RuleContext

Not useful outside of unit tests",RuleSetTest.java,ruleExceptionShouldBeThrownIfNotIgnored,yes,yes,yes,yes,,
09/14/2020 11:13:42,6735b61c8f4b6acd407a4e846c1b8ae9972fea90,Remove apex multifile things,ApexProjectMirrorTest.java,memoizationTest,yes,yes,yes,yes,,
,,,,forceMemoizationTest,yes,yes,yes,yes,,
09/17/2020 15:28:59,2885a457dcdc72ea41b1ebb196bfb10056816120,Cleanup tests,DocumentFileTest.java,shouldPreserveNewlines,no,no,no,no,,
09/17/2020 15:28:59,1d7f9641262b97bd38c2be9742120b937d6c2f87,Remove text operations,DocumentOperationsApplierForNonOverlappingRegionsWithDocumentFileTest.java,insertAtStartOfTheDocumentShouldSucceed,yes,yes,yes,yes,,
,,,,removeTokenShouldSucceed,yes,yes,yes,yes,,
,,,,insertAndRemoveTokensShouldSucceed,yes,yes,yes,yes,,
,,,,insertAndDeleteVariousTokensShouldSucceed,yes,yes,yes,yes,,
,,,,replaceATokenShouldSucceed,yes,yes,yes,yes,,
,,,,replaceVariousTokensShouldSucceed,yes,yes,yes,yes,,
,,,,insertDeleteAndReplaceVariousTokensShouldSucceed,yes,yes,yes,yes,,
09/17/2020 15:28:59,e89e35c261e9f8249a50ffc68ec7c0db78578476,Remove insert from line+col,MutableTextDocumentTest.java,insertAtStartOfTheFileShouldSucceed,yes,yes,yes,yes,,
09/17/2020 15:29:00,44c9140f6c166ab813158af17ea7248498160a65,Remove create region by line+col,TextDocumentTest.java,testRegionsRoundTrip,yes,yes,yes,yes,,
09/17/2020 15:29:01,9ca01cdb69025cbbca32cb512d39c698ed82d4fe,"Add close semantics

Remove data source adapter",TextEditorTest.java,replaceVariousTokensShouldSucceed,yes,yes,yes,yes,,
09/17/2020 15:29:31,822a98e0456cf4bdb3e6768e05d3a46e835fee99,REVERT ME: remove edition logic,TextEditorTest.java,insertAtStartOfTheFileWithOffsetShouldSucceed,yes,yes,yes,yes,,
,,,,shouldPreserveNewlinesLf,yes,yes,yes,yes,,
,,,,shouldPreserveNewlinesCrLf,yes,yes,yes,yes,,
,,,,testEditTwice,yes,yes,yes,yes,,
,,,,testExternalModification,yes,yes,yes,yes,,
,,,,testLineNumbersAfterEdition,yes,yes,yes,yes,,
,,,,insertAtTheEndOfTheFileShouldSucceed,yes,yes,yes,yes,,
,,,,testInsertTwiceInSamePlace,yes,yes,yes,yes,,
,,,,removeTokenShouldSucceed,yes,yes,yes,yes,,
,,,,insertAndRemoveTokensShouldSucceed,yes,yes,yes,yes,,
,,,,insertAndDeleteVariousTokensShouldSucceed,yes,yes,yes,yes,,
,,,,replaceATokenShouldSucceed,yes,yes,yes,yes,,
,,,,testDrop,yes,yes,yes,yes,,
,,,,insertDeleteAndReplaceVariousTokensShouldSucceed,yes,yes,yes,yes,,
,,,,testOverlapOnDeletedRegion,yes,yes,yes,yes,,
,,,,testOverlapOnReplacedRegion,yes,yes,yes,yes,,
,,,,textDocumentsShouldOnlyAllowASingleOpenEditor,yes,yes,yes,yes,,
,,,,closedTextDocumentShouldntProduceNewEditors,yes,yes,yes,yes,,
,,,,closedEditorShouldFail,yes,yes,yes,yes,,
,,,,closedTextDocumentWithOpenEditorShouldThrow,yes,yes,yes,yes,,
,,,,closedTextDocumentShouldntNeutralizeExistingEditor,yes,yes,yes,yes,,
,,,,textReadOnlyDocumentCannotBeEdited,yes,yes,yes,yes,,
09/17/2020 15:30:00,dfe5710aee2ec6545e7a471079ef6b4ce3d1adfa,Fix tests of SCPositioner,TextRegionTest.java,testNegativeOffset,yes,yes,yes,yes,,
,,,,testNegativeLength,yes,yes,yes,yes,,
09/17/2020 15:56:02,e76a1d6eb8d32f620a567f76e4a8713a2d57a503,Aha! fix tests of c++,JavaEscapeReaderTest.java,testNotAnEscape1Read3SplitInTheMiddleOfBackslashes,yes,yes,yes,yes,,"most of lines are removed and not in 
merged test"
09/24/2020 7:18:51,c2172cc58845f8984619a1d83073fb9443ab1aa9,Update CommentRequiredRule,AbstractCommentRuleTest.java,testTagsIndicesIn,yes,yes,yes,yes,,
09/24/2020 7:18:51,8b37ccfafe220e3978c77056eca7125d1ed06a1d,Remove CommentUtil and unused things,CommentUtilTest.java,testFindJavaDocTags,yes,yes,yes,yes,,
,,,,testFindJavaDocTagsEmpty,yes,yes,yes,yes,,
,,,,testFindJavaDocTagsNull,yes,yes,yes,yes,,
,,,,testMultiLinesInSingleLine,yes,yes,yes,yes,,
,,,,testMultiLinesInSingleLineSimple,yes,yes,yes,yes,,
,,,,testMultiLinesInSingleLineFormal,yes,yes,yes,yes,,
,,,,testMultiLinesInMultiLine,yes,yes,yes,yes,,
,,,,testMultiLinesInMultiLineCrLf,yes,yes,yes,yes,,
,,,,testMultiLinesInMultiLineFormal,yes,yes,yes,yes,,
,,,,testMultiLinesInMultiLineFormalCrLf,yes,yes,yes,yes,,
,,,,testMultiLinesInMultiLineNoAsteriskEmpty,yes,yes,yes,yes,,
,,,,testTrim,yes,yes,yes,yes,,
,,,,testTrimNotMiddle,yes,yes,yes,yes,,
,,,,testTrimEmpty,yes,yes,yes,yes,,
,,,,testTrimNull,yes,yes,yes,yes,,
,,,,testWordAfter,yes,yes,yes,yes,,
,,,,testWordAfterPositionOutOfBounds,yes,yes,yes,yes,,
,,,,testWordAfterNull,yes,yes,yes,yes,,
,,,,testJavadocAfter,yes,yes,yes,yes,,
,,,,testJavadocAfterOutOfBounds,yes,yes,yes,yes,,
,,,,testJavadocAfterNull,yes,yes,yes,yes,,
,,,,testJavadoc,yes,yes,yes,yes,,
09/28/2020 12:32:54,05602452981517fc2ebdc02e7a0875535763606c,Refactor DefaultRVFactory,DefaultRuleViolationFactoryTest.java,testMessageArgs,yes,yes,yes,yes,,
09/28/2020 13:20:32,5c047b0e3e55999ea9aab0b4317cc1c976a93d60,Fix java tests,JavaRuleViolationFactoryTest.java,messageWithSingleBrace,yes,yes,yes,yes,,
09/30/2020 15:48:43,6b23b1349780a26976b8ce0199c40db0c57fadd4,"Move test config from file to test class

Keep it simple. The config file stored only a single line for years.",PMDCoverageTest.java,testResourceFileCommands,conflict,yes,no,yes,,
10/17/2020 20:16:19,a16aed50ebd709818e3a04324e3df62b833b7485,Remove JS parser options,EcmascriptParserOptionsTest.java,testDefaults,yes,yes,yes,yes,,
,,,,testConstructor,yes,yes,yes,yes,,
,,,,testSetters,yes,yes,yes,yes,,
,,,,testEqualsHashcode,yes,yes,yes,yes,,
10/17/2020 20:19:16,97a7fba7620da59969b19e329b01c603d52a0bc4,Remove tests,ApexMultifileVisitorTest.java,testProjectMirrorNotNull,yes,yes,yes,yes,,
,,,,testOperationsAreThere,yes,yes,yes,yes,,
10/26/2020 13:17:54,4ef725764a163c1ec615e82343e83c059241abc7,"[core,xml] Remove CompoundIterator",CompoundListTest.java,testHappyPath,yes,yes,yes,yes,,
,,,,testHappyPathRemove,yes,yes,yes,yes,,
,,,,testEmpty,yes,yes,yes,yes,,
,,,,testEmptyBadNext,yes,yes,yes,yes,,
,,,,testEmptyBadRemove,yes,yes,yes,yes,,
10/30/2020 7:55:53,5a96c714d5e981423a4caf89b85d69cc7bf8109b,Update UnusedPrivateField,UnusedPrivateFieldTest.java,makeSureLombokIsNotOnClasspath,yes,yes,yes,yes,,
11/12/2020 22:13:19,e1c42a10ec32403cc1ccae82bce4c420694f3e2c,"Move visitor to VfParser#parse

LanguageVersionHandler#getTypeResolutionFacade is deprecated. Moved the VfExpressionTypeVisitor creation and execution to VfParser#parse instead.

ParsingOptionsTest located in pmd-test wasn't running previously because it was in the src/main hierarchy. Moved this test into the src/test hierarchy and consolidated the methods from the
similarly named class from pmd-core.",ParserOptionsTest.java,testEqualsAndHashCode,conflict,no,yes,no,,refactored
11/15/2020 9:42:30,2fad9bf507d5c0c4a022ce742b63b727471a4dc3,Changes to DataSource and test modules,ParserOptionsTest.java,testSuppressMarker,yes,yes,yes,yes,,
11/16/2020 13:29:16,8f2054f4a4dececcbc2363f94ff2a43a281eafbd,Test splits,FormalCommentTest.java,testJavadocTagsAsChildren,yes,yes,yes,yes,,
11/20/2020 13:59:23,86b5948f072a789d4a95b7934c0b0814021088e2,"Update the way nodes with data are identified

Changed method for how the Visualforce strings are reconstructed from the AST. The previous implementation had incorrect assumptions about the structure of the AST. Added tests to more thoroughly test these situations.

Changed name of IdentifierType to DataType. This information can be stored on either ASTIdentifier or ASTLiteral nodes.

Changes based on PR feedgack:
- Restored ParserOptionsTest in order to avoid binary compatibilty issues.
- Changed ParserOptions to contain a PropertySource instead of extending AbtractPropertySource.",ApexClassPropertyTypesTest.java,testConflictingPropertyTypesMapsToUnknown,no,no,no,no,,
12/11/2020 1:37:23,90c123621a03a8d017845ca94319969618c53c69,Make NPath return BigInteger,XPathMetricFunctionTest.java,testWrongNodeTypeGeneric,yes,yes,yes,yes,,
,,,,testWrongMetricKeyForTypeDeclaration,yes,yes,yes,yes,,
,,,,testWrongMetricKeyForOperationDeclaration,yes,yes,yes,yes,,
12/11/2020 1:37:23,16a4aa3163061011b08564c5bda50db543e3f6e9,Remove signatures,SigMaskTest.java,testEmptyOperationMask,yes,yes,yes,yes,,
,,,,testEmptyFieldMask,yes,yes,yes,yes,,
,,,,testFinalFields,yes,yes,yes,yes,,
,,,,testStaticFields,yes,yes,yes,yes,,
,,,,testFieldvisibility,yes,yes,yes,yes,,
,,,,testOperationVisibility,yes,yes,yes,yes,,
,,,,testOperationRoles,yes,yes,yes,yes,,
,,,SignatureTest.java,visibilityTest,yes,yes,yes,yes,,
,,,,operationRoleTest,yes,yes,yes,yes,,
,,,,testGetterDetection,yes,yes,yes,yes,,
,,,,testSetterDetection,yes,yes,yes,yes,,
,,,,isAbstractOperationTest,yes,yes,yes,yes,,
,,,,isFinalFieldTest,yes,yes,yes,yes,,
,,,,isStaticFieldTest,yes,yes,yes,yes,,
,,,,operationPoolTest,yes,yes,yes,yes,,
,,,,fieldPoolTest,yes,yes,yes,yes,,
12/12/2020 10:31:48,134dbed07e8fb20bc01e3543803ca72a065187da,Simplify compat filter,RuleSetFactoryCompatibilityTest.java,testEncoding,yes,yes,yes,yes,,most lines are deleted
12/12/2020 11:38:17,99ee5bdee010f1f07227f6a0b5ec00218166b784,Update tests,RuleSetFactoryTest.java,testNoRuleSetFileName,yes,yes,yes,yes,,
12/12/2020 13:31:50,86ea3a0fb7dba43965e906a702aceaaa53e24d50,Use list of ruleset in configuration,ConfigurationTest.java,testRuleSets,yes,yes,yes,yes,,
12/12/2020 14:19:50,79def1b51d8bee8c6d75df44270b06264090bf72,Reduce importance of parser options,ParserOptionsTest.java,testEqualsHashcode,yes,yes,yes,yes,,
,,,ParserOptionsUnitTest.java,testSuppressMarker,yes,yes,yes,yes,,
,,,,testDefaultPropertyDescriptors,yes,yes,yes,yes,,
,,,,testOverriddenPropertyDescriptors,yes,yes,yes,yes,,
,,,,testEnvOverriddenPropertyDescriptors,yes,yes,yes,yes,,
,,,,testEmptyPropertyDescriptors,yes,yes,yes,yes,,
,,,,testSuppressMarkerEqualsHashCode,yes,yes,yes,yes,,
,,,,testGetEnvironmentVariableName,yes,yes,yes,yes,,
,,,,testGetEnvironmentVariableNameThrowsExceptionIfLanguageIsNull,yes,yes,yes,yes,,
,,,VfParserOptionsTest.java,testDefaultPropertyDescriptors,yes,yes,yes,yes,,
12/12/2020 16:01:06,70079f0842ed16d92ccaf6234104da5c6c791590,Remove XML dom rule,AbstractDomXmlRuleTest.java,testVisit,yes,yes,yes,yes,,
,,,,dtdIsNotLookedUp,yes,yes,yes,yes,,
,,,,xsdIsNotLookedUp,yes,yes,yes,yes,,
12/12/2020 16:26:41,163d7af6c28491b4e569c91661d165d8db57ebcd,Remove xml parser options,AbstractWsdlRuleTest.java,testVisit,yes,yes,yes,yes,,
,,,XmlParserOptionsTest.java,testDefaults,yes,yes,yes,yes,,
,,,,testConstructor,yes,yes,yes,yes,,
,,,,testSetters,yes,yes,yes,yes,,
,,,,testEqualsHashcode,yes,yes,yes,yes,,
,,,AbstractXmlRuleTest.java,testVisit,yes,yes,yes,yes,,
12/14/2020 6:18:46,2ac5a4907e1e79eedb795750ffefc6e8cc5a9be4,Remove XML dom rule,AbstractDomXmlRuleTest.java,testVisit,yes,yes,yes,yes,,
,,,,dtdIsNotLookedUp,yes,yes,yes,yes,,
,,,,xsdIsNotLookedUp,yes,yes,yes,yes,,
12/14/2020 6:18:46,f6b1acbdd51b007809a511e6cb23984ba7292380,Remove xml parser options,AbstractWsdlRuleTest.java,testVisit,yes,yes,yes,yes,,
,,,XmlParserOptionsTest.java,testDefaults,yes,yes,yes,yes,,
,,,,testConstructor,yes,yes,yes,yes,,
,,,,testSetters,yes,yes,yes,yes,,
,,,,testEqualsHashcode,yes,yes,yes,yes,,
,,,AbstractXmlRuleTest.java,testVisit,yes,yes,yes,yes,,
02/13/2021 14:14:43,fb359c290eabe8093ad21e317a4c7d9d71d20287,Remove some things from pmd core,ConfigurationTest.java,testMultiFileAnalysisDirectory,yes,yes,yes,yes,,
02/15/2021 12:58:55,2ec77ad02fde8ceb56eed684b3ba34b7510ea9f8,[java] Remove support for Java 14 preview,Java14PreviewTest.java,textBlocks,yes,yes,yes,yes,,
,,,,textBlocksBeforeJava14PreviewShouldFail,yes,yes,yes,yes,,
,,,,stringEscapeSequenceShouldFail,yes,yes,yes,yes,,
,,,,patternMatchingInstanceof,yes,yes,yes,yes,missing some tests,
,,,,patternMatchingInstanceofBeforeJava14PreviewShouldFail,yes,yes,yes,yes,,
,,,,recordPoint,yes,yes,yes,yes,,
,,,,recordPointBeforeJava14PreviewShouldFail,yes,yes,yes,yes,,
,,,,recordCtorWithThrowsShouldFail,yes,yes,yes,yes,,
,,,,innerRecords,yes,yes,yes,yes,,
,,,,recordIsARestrictedIdentifier,yes,yes,yes,yes,,
05/05/2021 7:10:30,f5534e47d9e3d7ff98a9d435e65904dbe81e406f,Add unit test for TypeSystem,TypesFromReflectionTest.java,testNestedClass,conflict,no,yes,no,,replaced with kotlin
,,,,testPrimitiveArray,conflict,no,yes,no,,replaced with kotlin
,,,,testNestedClassArray,conflict,no,yes,no,,replaced with kotlin
,,,,testInvalidName,conflict,no,yes,no,,replaced with kotlin
,,,,testInvalidName2,conflict,no,yes,no,,replaced with kotlin
,,,,testNullName,conflict,no,yes,no,,replaced with kotlin
